order_id,item_id,shipper_id,sku_id,quantity_ordered,date
ORD58923114,2,4,70133,6,2024-10-05
ORD58923114,3,5,70134,5,2024-07-08
ORD58923114,4,1,70135,1,2024-08-07
ORD58923114,5,1,70136,4,2024-02-28
ORD58923114,6,1,70137,10,2024-04-24
ORD58923114,7,5,70138,10,2024-02-27
ORD58928574,1,1,70132,5,2024-03-11
ORD58928574,2,5,70133,9,2024-11-12
ORD58940761,1,5,70132,7,2024-05-11
ORD58968999,1,4,70132,6,2024-03-17
ORD58976650,1,1,70132,5,2024-02-29
ORD58976650,2,3,70133,2,2024-02-06
ORD58977728,1,4,70132,7,2024-01-04
ORD58977728,2,1,70133,10,2025-01-10
ORD58977728,3,5,70134,4,2024-02-11
ORD58977728,4,5,70135,9,2024-07-27
ORD58983510,1,5,70132,5,2024-09-14
ORD58983510,2,4,70133,4,2025-01-30
ORD58983510,3,1,70134,3,2024-06-13
ORD58983510,4,2,70135,6,2024-02-05
ORD58988606,1,5,70132,4,2024-07-21
ORD58990881,1,3,70132,1,2024-06-24
ORD58996964,1,2,70132,4,2024-09-02
ORD58999666,1,2,70132,9,2024-11-23
ORD59002361,1,5,70132,8,2025-01-14
ORD59008801,1,4,70132,7,2025-01-17
ORD59008801,2,2,70133,5,2024-01-15
ORD59008801,3,4,70134,6,2024-08-26
ORD59008801,4,3,70135,9,2024-06-04
ORD59020680,1,5,70132,5,2024-09-16
ORD59037648,1,3,70132,6,2024-06-07
ORD59037648,2,1,70133,2,2024-01-26
ORD59037648,3,2,70134,9,2024-02-23
ORD59039139,1,1,70132,10,2024-09-14
ORD59039139,2,1,70133,8,2024-11-09
ORD59039139,3,3,70134,4,2024-04-13
ORD59049492,1,3,70132,2,2024-06-05
ORD59057696,1,4,70132,6,2024-05-14
ORD59057696,2,2,70133,2,2024-01-04
ORD59067937,1,1,70132,1,2024-12-17
ORD59078633,1,2,70132,4,2024-04-13
ORD59090645,1,4,70132,10,2024-12-01
ORD59090645,2,5,70133,10,2024-12-23
ORD59092276,1,3,70132,7,2024-12-22
ORD59092276,2,2,70133,7,2024-05-06
ORD59132757,1,2,70132,5,2024-01-09
ORD59132757,2,1,70133,5,2024-09-12
ORD59132757,3,2,70134,10,2024-02-19
ORD59132757,4,5,70135,5,2024-06-10
ORD59137902,1,2,70132,9,2024-12-01
ORD59137902,2,1,70133,5,2024-07-04
ORD59137902,3,3,70134,4,2023-12-30
ORD59137902,4,1,70135,4,2024-04-15
ORD59137902,5,2,70136,10,2024-09-15
ORD59137902,6,3,70137,9,2024-05-01
ORD59145749,1,2,70132,5,2024-11-25
ORD59145749,2,3,70133,1,2024-12-30
ORD59145749,3,4,70134,7,2024-09-19
ORD59147366,1,1,70132,10,2024-05-31
ORD59148612,1,5,70132,10,2024-10-07
ORD59148612,2,4,70133,1,2024-07-01
ORD59148612,3,4,70134,3,2024-10-25
ORD59148612,4,1,70135,6,2025-01-01
ORD59148612,5,2,70136,6,2024-08-14
ORD59148612,6,1,70137,4,2025-01-06
ORD59152378,1,5,70132,6,2024-03-30
ORD59152378,2,3,70133,4,2025-01-26
ORD59152378,3,3,70134,10,2024-05-13
ORD59159154,1,2,70132,9,2024-06-06
ORD59159154,2,5,70133,8,2024-07-31
ORD59159154,3,2,70134,2,2024-04-05
ORD59164614,1,5,70132,2,2024-02-27
ORD59166259,1,4,70132,6,2024-11-11
ORD59173980,1,4,70132,10,2024-02-23
ORD59173980,2,5,70133,10,2024-11-30
ORD59186328,1,5,70132,10,2024-10-06
ORD59186328,2,4,70133,1,2024-07-14
ORD59186328,3,1,70134,4,2024-10-17
ORD59186328,4,4,70135,7,2024-10-12
ORD59186328,5,3,70136,3,2024-03-21
ORD59198760,1,4,70132,7,2024-09-22
ORD59198760,2,1,70133,8,2024-01-26
ORD59198760,3,4,70134,9,2024-11-21
ORD59198760,4,4,70135,3,2024-08-20
ORD59201931,1,4,70132,5,2025-01-12
ORD59201931,2,4,70133,7,2024-05-18
ORD59201931,3,2,70134,6,2024-09-05
ORD59222882,1,2,70132,3,2024-05-17
ORD59223652,1,5,70132,7,2024-03-24
ORD59223652,2,4,70133,6,2024-02-19
ORD59224786,1,3,70132,9,2024-06-02
ORD59224786,2,5,70133,2,2024-10-26
ORD59225045,1,3,70132,1,2024-03-06
ORD59246493,1,4,70132,3,2024-10-04
ORD59246514,1,2,70132,6,2024-06-09
ORD59246752,1,3,70132,2,2024-04-18
ORD59246752,2,3,70133,7,2024-12-10
ORD59246752,3,4,70134,6,2024-02-19
ORD59246752,4,2,70135,10,2024-09-18
ORD59250028,1,3,70132,6,2025-01-14
ORD59250028,2,3,70133,7,2024-11-19
ORD59250028,3,3,70134,3,2024-12-12
ORD59250028,4,4,70135,6,2024-09-03
ORD59250028,5,5,70136,6,2024-05-16
ORD59256594,1,5,70132,10,2024-01-19
ORD59265428,1,4,70132,4,2024-02-29
ORD59271560,1,5,70132,5,2025-01-10
ORD59271560,2,1,70133,4,2024-01-01
ORD59271560,3,5,70134,8,2024-12-10
ORD59271560,4,5,70135,5,2024-06-02
ORD59305622,1,3,70132,4,2024-02-14
ORD59333454,1,4,70132,6,2024-06-15
ORD59336506,1,2,70132,3,2024-06-15
ORD59336506,2,2,70133,1,2024-01-10
ORD59340552,1,4,70132,10,2024-02-20
ORD59340552,2,3,70133,5,2024-06-05
ORD59347839,1,1,70132,3,2024-10-03
ORD59350198,1,1,70132,9,2025-01-25
ORD59350198,2,4,70133,8,2024-05-25
ORD59350198,3,2,70134,6,2024-12-18
ORD59350198,4,3,70135,6,2024-07-18
ORD59356211,1,1,70132,1,2024-02-13
ORD59356211,2,3,70133,8,2024-05-03
ORD59356211,3,5,70134,4,2024-12-14
ORD59356211,4,1,70135,9,2025-01-10
ORD59370316,1,3,70132,6,2024-10-06
ORD59373676,1,2,70132,8,2024-05-12
ORD59373676,2,4,70133,7,2024-11-22
ORD59387382,1,3,70132,7,2024-11-15
ORD59395012,1,4,70132,5,2024-12-17
ORD59405715,1,4,70132,10,2024-03-27
ORD59405988,1,2,70132,4,2024-12-27
ORD59405988,2,2,70133,4,2024-06-30
ORD59409943,1,3,70132,7,2024-06-09
ORD59421304,1,3,70132,6,2024-08-04
ORD59421304,2,1,70133,10,2024-01-27
ORD59425826,1,2,70132,2,2024-05-19
ORD59425826,2,3,70133,10,2024-08-15
ORD59425826,3,4,70134,10,2024-04-24
ORD59425826,4,1,70135,6,2025-01-20
ORD59425826,5,5,70136,5,2024-01-04
ORD59443746,1,1,70132,1,2024-09-28
ORD59445734,1,3,70132,1,2024-05-01
ORD59445734,2,5,70133,3,2024-08-29
ORD59456934,1,5,70132,1,2024-08-12
ORD59456934,2,2,70133,8,2024-10-25
ORD59456934,3,2,70134,8,2024-09-19
ORD59461484,1,5,70132,9,2024-01-04
ORD59461484,2,5,70133,5,2024-09-17
ORD59461484,3,4,70134,6,2024-08-28
ORD59461484,4,2,70135,9,2024-07-13
ORD59461484,5,3,70136,6,2024-04-26
ORD59461484,6,1,70137,9,2024-11-11
ORD59461484,7,3,70138,7,2024-09-09
ORD59461484,8,1,70139,4,2024-03-29
ORD59479544,1,4,70132,9,2024-11-20
ORD59479544,2,2,70133,3,2024-06-09
ORD59483919,1,4,70132,6,2024-04-25
ORD59499578,1,3,70132,10,2024-10-27
ORD59509035,1,2,70132,2,2024-07-11
ORD59509035,2,5,70133,8,2024-07-19
ORD59514705,1,1,70132,2,2024-11-06
ORD59524603,1,2,70132,7,2024-04-28
ORD59524603,2,3,70133,2,2024-04-13
ORD59524603,3,1,70134,6,2024-03-05
ORD59531176,1,4,70132,8,2024-01-04
ORD59531176,2,3,70133,10,2024-07-08
ORD59531176,3,5,70134,8,2024-02-27
ORD59547717,1,5,70132,9,2024-04-09
ORD59547717,2,4,70133,3,2024-07-29
ORD59547717,3,3,70134,10,2024-06-23
ORD59549362,1,4,70132,3,2024-05-14
ORD59565028,1,1,70132,8,2024-10-26
ORD59565028,2,5,70133,2,2024-03-12
ORD59565028,3,4,70134,2,2024-05-06
ORD59565028,4,5,70135,4,2024-10-28
ORD59605313,1,2,70132,3,2024-02-20
ORD59622778,1,3,70132,7,2024-10-31
ORD59622778,2,5,70133,1,2024-07-27
ORD59622778,3,2,70134,2,2024-08-25
ORD59633166,1,5,70132,6,2024-10-26
ORD59645808,1,3,70132,5,2024-09-29
ORD59652402,1,4,70132,4,2024-11-07
ORD59654663,1,1,70132,1,2024-07-12
ORD59657862,1,1,70132,1,2024-09-09
ORD59657862,2,3,70133,2,2023-12-31
ORD59657862,3,4,70134,4,2024-08-01
ORD59657862,4,3,70135,3,2024-10-20
ORD59657862,5,5,70136,10,2024-05-31
ORD59657862,6,1,70137,8,2024-05-21
ORD59657862,7,2,70138,7,2024-05-02
ORD59657862,8,4,70139,7,2024-05-18
ORD59657862,9,4,70140,5,2024-10-13
ORD59657862,10,4,70141,7,2024-07-27
ORD59657862,11,3,70142,8,2024-10-16
ORD59674130,1,4,70132,6,2024-02-28
ORD59674130,2,3,70133,1,2024-02-14
ORD59674130,3,2,70134,9,2024-04-29
ORD59674130,4,3,70135,10,2024-04-18
ORD59674130,5,5,70136,5,2024-02-29
ORD59674130,6,3,70137,1,2024-06-10
ORD59674130,7,2,70138,1,2024-03-06
ORD59674130,8,1,70139,1,2024-11-19
ORD59674130,9,3,70140,4,2024-01-06
ORD59674130,10,5,70141,8,2024-04-13
ORD59691413,1,2,70132,4,2024-02-22
ORD59691413,2,5,70133,10,2024-10-06
ORD59691413,3,3,70134,2,2024-04-20
ORD59691413,4,1,70135,6,2024-12-04
ORD59691413,5,3,70136,10,2024-08-12
ORD59691413,6,5,70137,8,2024-12-11
ORD59725706,1,2,70132,7,2024-04-17
ORD59739573,1,5,70132,1,2024-01-22
ORD59768343,1,1,70132,6,2024-06-26
ORD59768343,2,2,70133,3,2024-07-12
ORD59768343,3,1,70134,1,2024-02-03
ORD59768343,4,4,70135,3,2024-01-31
ORD59780887,1,5,70132,4,2024-10-13
ORD59783743,1,5,70132,3,2024-07-10
ORD59783743,2,1,70133,4,2024-01-31
ORD59783743,3,1,70134,6,2024-02-25
ORD59783743,4,3,70135,4,2024-09-15
ORD59783743,5,2,70136,6,2025-01-01
ORD59797834,1,2,70132,1,2024-08-20
ORD59797834,2,5,70133,1,2024-10-17
ORD59800550,1,4,70132,1,2024-09-30
ORD59806633,1,3,70132,7,2024-03-14
ORD59806633,2,4,70133,10,2024-02-29
ORD59806633,3,4,70134,2,2024-04-15
ORD59806633,4,2,70135,7,2023-12-28
ORD59806633,5,5,70136,6,2024-11-28
ORD59806633,6,3,70137,6,2024-04-06
ORD59806633,7,5,70138,2,2024-09-07
ORD59806633,8,1,70139,10,2024-11-10
ORD59806633,9,5,70140,1,2024-03-11
ORD59806633,10,1,70141,9,2024-12-20
ORD59806633,11,5,70142,1,2024-12-12
ORD59806633,12,4,70143,5,2024-11-12
ORD59820514,1,3,70132,1,2024-12-15
ORD59820514,2,2,70133,3,2025-01-25
ORD59823818,1,5,70132,5,2024-02-21
ORD59823818,2,4,70133,10,2024-04-05
ORD59826352,1,4,70132,6,2024-11-03
ORD59826352,2,5,70133,8,2024-12-10
ORD59848003,1,2,70132,6,2024-03-24
ORD59848003,2,2,70133,10,2025-01-14
ORD59850334,1,3,70132,8,2024-03-07
ORD59857271,1,2,70132,4,2024-05-05
ORD59868156,1,1,70132,1,2024-10-01
ORD59870725,1,5,70132,9,2024-05-14
ORD59870725,2,1,70133,5,2025-01-21
ORD59875793,1,1,70132,10,2024-07-09
ORD59875793,2,3,70133,8,2024-03-24
ORD59892523,1,4,70132,6,2024-05-12
ORD59895981,1,3,70132,3,2024-09-17
ORD59896233,1,4,70132,4,2024-06-19
ORD59916197,1,3,70132,1,2024-11-25
ORD59916197,2,1,70133,3,2024-12-29
ORD59916197,3,1,70134,2,2024-01-01
ORD59922770,1,5,70132,8,2024-10-10
ORD59925283,1,4,70132,3,2024-11-10
ORD59925283,2,5,70133,10,2024-05-17
ORD59927936,1,2,70132,2,2024-06-10
ORD59927936,2,3,70133,9,2024-03-23
ORD59934901,1,4,70132,6,2024-02-20
ORD59934901,2,2,70133,7,2024-09-19
ORD59934901,3,1,70134,4,2024-05-19
ORD59934901,4,3,70135,3,2025-01-16
ORD59934901,5,4,70136,4,2024-07-27
ORD59946563,1,2,70132,4,2024-03-27
ORD59946563,2,5,70133,3,2024-05-09
ORD59946563,3,2,70134,4,2024-08-19
ORD59946563,4,5,70135,4,2024-04-20
ORD59946563,5,3,70136,2,2024-12-15
ORD59946563,6,5,70137,2,2024-04-05
ORD59953885,1,1,70132,3,2024-05-01
ORD59955264,1,3,70132,5,2024-09-15
ORD59963566,1,5,70132,3,2024-09-11
ORD59963566,2,5,70133,2,2024-02-24
ORD59963566,3,5,70134,7,2024-05-11
ORD59967640,1,4,70132,9,2025-01-22
ORD59971826,1,2,70132,10,2024-09-02
ORD59998748,1,3,70132,10,2024-06-27
ORD59998748,2,5,70133,10,2024-06-26
ORD59998748,3,4,70134,8,2024-04-01
ORD59998748,4,3,70135,6,2025-01-09
ORD60004369,1,3,70132,10,2024-05-11
ORD60012776,1,4,70132,1,2024-02-22
ORD60012776,2,3,70133,8,2024-02-16
ORD60012776,3,3,70134,2,2024-06-15
ORD60012776,4,3,70135,10,2024-12-07
ORD60012776,5,2,70136,10,2025-01-27
ORD60016395,1,3,70132,9,2024-01-03
ORD60019496,1,5,70132,7,2024-01-22
ORD60024403,1,2,70132,2,2024-05-02
ORD60038207,1,5,70132,8,2025-01-17
ORD60041854,1,3,70132,5,2024-11-01
ORD60049736,1,1,70132,3,2024-08-22
ORD60049736,2,1,70133,4,2024-12-24
ORD60049736,3,5,70134,7,2024-10-14
ORD60052221,1,3,70132,5,2024-08-25
ORD60054741,1,3,70132,6,2024-09-27
ORD60058367,1,3,70132,8,2024-03-23
ORD60063092,1,1,70132,3,2024-07-12
ORD60063309,1,4,70132,1,2024-08-04
ORD60063309,2,5,70133,1,2024-03-12
ORD60074446,1,2,70132,1,2024-05-31
ORD60074943,1,2,70132,1,2024-06-11
ORD60074943,2,2,70133,2,2024-12-27
ORD60074943,3,5,70134,10,2024-06-14
ORD60074943,4,2,70135,2,2024-09-24
ORD60100843,1,3,70132,2,2024-05-13
ORD60100843,2,5,70133,8,2024-11-28
ORD60100843,3,5,70134,4,2025-01-26
ORD60100843,4,5,70135,2,2024-01-09
ORD60100843,5,1,70136,1,2024-07-29
ORD60100843,6,3,70137,3,2024-08-16
ORD60100843,7,4,70138,5,2024-02-08
ORD60100843,8,5,70139,2,2024-12-23
ORD60100843,9,2,70140,7,2024-05-10
ORD60100843,10,2,70141,4,2024-03-18
ORD60100843,11,3,70142,8,2024-04-12
ORD60102551,1,2,70132,8,2024-06-11
ORD60103314,1,5,70132,6,2024-07-04
ORD60106597,1,3,70132,3,2024-06-13
ORD60106982,1,1,70132,3,2024-07-10
ORD60110335,1,3,70132,5,2024-03-18
ORD60110335,2,5,70133,5,2024-03-22
ORD60110335,3,3,70134,4,2024-10-15
ORD60118504,1,3,70132,7,2025-01-01
ORD60126533,1,1,70132,2,2024-03-07
ORD60128353,1,3,70132,8,2024-05-14
ORD60128353,2,2,70133,8,2024-05-22
ORD60128353,3,3,70134,8,2024-08-19
ORD60128353,4,2,70135,6,2024-05-17
ORD60135409,1,2,70132,1,2024-12-19
ORD60138965,1,2,70132,1,2024-07-13
ORD60138965,2,1,70133,3,2024-01-27
ORD60138965,3,5,70134,6,2024-08-12
ORD60138965,4,5,70135,5,2024-01-27
ORD60142997,1,2,70132,3,2024-12-04
ORD60165348,1,1,70132,1,2024-04-20
ORD60180587,1,1,70132,4,2024-11-21
ORD60190415,1,2,70132,2,2024-12-16
ORD60190912,1,2,70132,1,2024-10-11
ORD60190996,1,2,70132,2,2024-08-04
ORD60194916,1,2,70132,9,2024-01-24
ORD60195672,1,1,70132,9,2024-12-05
ORD60210484,1,5,70132,3,2025-01-16
ORD60229601,1,5,70132,1,2024-01-31
ORD60236958,1,5,70132,2,2025-01-28
ORD60252673,1,4,70132,5,2024-05-28
ORD60252673,2,4,70133,9,2024-08-06
ORD60262277,1,1,70132,4,2024-01-14
ORD60268339,1,2,70132,3,2024-01-05
ORD60288828,1,3,70132,1,2024-01-24
ORD60288828,2,3,70133,6,2024-02-27
ORD60288828,3,1,70134,10,2024-04-28
ORD60295415,1,2,70132,10,2024-11-25
ORD60305691,1,5,70132,6,2024-09-15
ORD60330821,1,4,70132,5,2025-01-09
ORD60340691,1,1,70132,1,2024-12-16
ORD60347411,1,3,70132,1,2024-08-19
ORD60382824,1,2,70132,3,2025-01-11
ORD60387500,1,5,70132,8,2024-03-21
ORD60436794,1,3,70132,9,2024-01-07
ORD60436794,2,2,70133,5,2024-03-13
ORD60436794,3,5,70134,6,2024-03-19
ORD60436794,4,3,70135,8,2024-05-24
ORD60436794,5,3,70136,5,2025-01-22
ORD60436794,6,3,70137,5,2024-06-06
ORD60446027,1,3,70132,10,2024-04-20
ORD60451690,1,5,70132,6,2024-11-15
ORD60455596,1,5,70132,4,2024-07-20
ORD60472648,1,2,70132,6,2025-01-28
ORD60478283,1,3,70132,9,2024-07-07
ORD60478430,1,2,70132,2,2024-11-03
ORD60493599,1,1,70132,6,2024-09-22
ORD60493599,2,2,70133,4,2024-09-20
ORD60493599,3,1,70134,5,2025-01-12
ORD60493599,4,2,70135,5,2024-03-26
ORD60493599,5,2,70136,9,2025-01-17
ORD60500466,1,5,70132,9,2024-04-28
ORD60507578,1,5,70132,10,2024-01-19
ORD6051211,1,1,70132,6,2024-09-12
ORD6051211,2,2,70133,8,2024-10-13
ORD60520332,1,4,70132,1,2024-05-23
ORD60569269,1,5,70132,10,2024-10-13
ORD60612368,1,3,70132,9,2025-01-29
ORD60612368,2,5,70133,8,2024-01-26
ORD60615077,1,2,70132,8,2024-06-29
ORD60615077,2,2,70133,4,2024-07-22
ORD60615077,3,1,70134,9,2024-05-29
ORD60615077,4,1,70135,2,2024-03-21
ORD60615077,5,1,70136,3,2024-07-02
ORD60615077,6,4,70137,9,2024-07-03
ORD60615077,7,3,70138,5,2024-05-04
ORD60615077,8,2,70139,5,2024-02-28
ORD60615077,9,3,70140,4,2024-04-17
ORD60615077,10,3,70141,9,2024-08-16
ORD60615077,11,2,70142,6,2024-05-02
ORD60634873,1,5,70132,5,2024-06-19
ORD60643084,1,5,70132,4,2024-12-22
ORD60643084,2,1,70133,4,2024-05-06
ORD60655383,1,5,70132,10,2024-04-13
ORD60659149,1,2,70132,5,2024-10-20
ORD60668053,1,2,70132,5,2024-12-02
ORD60687996,1,5,70132,5,2024-08-29
ORD60784337,1,5,70132,8,2024-08-01
ORD60784337,2,2,70133,10,2024-09-27
ORD60784337,3,1,70134,4,2024-12-20
ORD60784337,4,4,70135,8,2024-08-23
ORD60793276,1,2,70132,4,2024-07-11
ORD60856087,1,3,70132,1,2024-05-23
ORD60857200,1,2,70132,5,2024-04-19
ORD60877584,1,3,70132,10,2024-12-03
ORD60877717,1,5,70132,1,2024-08-02
ORD60879607,1,1,70132,9,2024-06-16
ORD60880909,1,1,70132,8,2024-08-24
ORD60881763,1,2,70132,10,2024-06-05
ORD60883394,1,3,70132,3,2025-01-22
ORD60883394,2,4,70133,3,2024-07-19
ORD60883996,1,2,70132,3,2024-01-02
ORD60885158,1,4,70132,7,2024-11-24
ORD60898514,1,2,70132,3,2024-04-29
ORD60911156,1,2,70132,1,2025-01-25
ORD60924554,1,4,70132,7,2024-04-12
ORD60925247,1,2,70132,10,2024-09-03
ORD60947087,1,4,70132,5,2024-09-03
ORD60947087,2,4,70133,9,2024-08-23
ORD60989717,1,1,70132,4,2024-01-25
ORD60989717,2,5,70133,8,2024-11-03
ORD61004529,1,3,70132,5,2025-01-07
ORD61015533,1,5,70132,4,2024-05-21
ORD61015533,2,3,70133,7,2024-06-16
ORD61015533,3,3,70134,7,2024-04-22
ORD61028021,1,1,70132,9,2024-05-20
ORD61028021,2,3,70133,1,2024-05-09
ORD61028728,1,4,70132,7,2024-11-01
ORD61028728,2,2,70133,7,2024-01-20
ORD61028728,3,2,70134,10,2024-11-25
ORD61028728,4,1,70135,1,2024-10-24
ORD61028728,5,4,70136,6,2024-08-04
ORD61028728,6,3,70137,7,2024-06-24
ORD61028728,7,5,70138,2,2024-12-18
ORD61028728,8,5,70139,9,2024-03-05
ORD61028728,9,1,70140,3,2024-12-28
ORD61028728,10,5,70141,6,2024-12-27
ORD61033082,1,3,70132,10,2024-06-13
ORD61033082,2,2,70133,3,2024-02-12
ORD61033082,3,1,70134,3,2025-01-04
ORD61050225,1,2,70132,1,2024-01-24
ORD61050225,2,5,70133,2,2024-08-27
ORD61054838,1,3,70132,9,2024-12-27
ORD61054838,2,5,70133,1,2024-12-06
ORD61054838,3,3,70134,9,2024-02-16
ORD61054838,4,4,70135,4,2024-08-19
ORD61054838,5,2,70136,7,2025-01-04
ORD61070994,1,3,70132,8,2024-08-21
ORD61070994,2,4,70133,7,2024-05-19
ORD61070994,3,1,70134,7,2024-09-03
ORD61070994,4,5,70135,7,2024-10-17
ORD61093737,1,2,70132,9,2024-04-03
ORD61093737,2,3,70133,1,2024-10-06
ORD61118377,1,5,70132,4,2024-11-16
ORD61132034,1,3,70132,1,2024-04-11
ORD61133175,1,4,70132,3,2024-01-19
ORD61133175,2,5,70133,8,2024-05-21
ORD61133175,3,3,70134,4,2024-05-20
ORD61143990,1,1,70132,6,2024-02-19
ORD61152033,1,3,70132,1,2025-01-06
ORD61189252,1,4,70132,2,2024-04-07
ORD61252805,1,1,70132,10,2024-06-29
ORD61262906,1,4,70132,5,2024-09-20
ORD61262906,2,4,70133,6,2024-05-11
ORD61262906,3,3,70134,7,2024-12-30
ORD61262906,4,3,70135,2,2024-03-02
ORD61262906,5,1,70136,8,2024-02-06
ORD61262906,6,4,70137,8,2024-08-08
ORD61262906,7,4,70138,6,2024-09-09
ORD61262906,8,1,70139,1,2024-02-28
ORD61264019,1,1,70132,3,2024-09-27
ORD61273357,1,5,70132,4,2024-05-30
ORD61302799,1,5,70132,4,2025-01-04
ORD61302799,2,5,70133,5,2024-09-22
ORD61302799,3,4,70134,7,2024-11-01
ORD61302799,4,4,70135,4,2024-04-13
ORD61302799,5,4,70136,3,2024-12-11
ORD61302799,6,4,70137,9,2024-12-17
ORD61302799,7,3,70138,10,2024-01-18
ORD61302799,8,5,70139,8,2024-10-17
ORD61302799,9,4,70140,4,2024-04-25
ORD61302799,10,5,70141,1,2024-03-22
ORD61302799,11,3,70142,6,2024-01-23
ORD61307902,1,4,70132,7,2024-07-06
ORD61318731,1,5,70132,5,2024-01-31
ORD61319634,1,3,70132,6,2024-08-28
ORD61319634,2,1,70133,10,2024-05-31
ORD61319634,3,4,70134,10,2024-06-30
ORD61319634,4,2,70135,1,2024-07-13
ORD61319634,5,1,70136,3,2024-01-10
ORD61351792,1,5,70132,9,2024-02-06
ORD61357686,1,4,70132,6,2024-10-06
ORD61359702,1,5,70132,7,2025-01-12
ORD61369229,1,5,70132,6,2024-08-17
ORD61377482,1,5,70132,6,2025-01-19
ORD61377482,2,5,70133,6,2024-03-24
ORD61377482,3,4,70134,4,2025-01-22
ORD61377482,4,3,70135,4,2024-09-07
ORD61377482,5,2,70136,8,2024-10-26
ORD61377482,6,4,70137,3,2024-08-09
ORD61377482,7,1,70138,7,2024-10-30
ORD61377482,8,3,70139,10,2024-04-08
ORD61379330,1,2,70132,8,2024-08-07
ORD61379330,2,1,70133,8,2024-07-05
ORD61379330,3,5,70134,8,2024-04-06
ORD61379330,4,2,70135,9,2024-11-16
ORD61379330,5,1,70136,10,2024-05-27
ORD61379330,6,2,70137,8,2024-12-20
ORD61379330,7,3,70138,2,2024-01-11
ORD61379330,8,2,70139,7,2024-04-09
ORD61379330,9,5,70140,9,2024-04-03
ORD61379330,10,5,70141,2,2024-02-19
ORD61379330,11,2,70142,8,2025-01-12
ORD61379330,12,1,70143,8,2024-02-12
ORD61379330,13,1,70144,4,2024-05-07
ORD61379330,14,3,70145,6,2024-02-25
ORD61379330,15,2,70146,5,2024-05-27
ORD61379330,16,5,70147,1,2024-08-01
ORD61387240,1,2,70132,2,2024-11-30
ORD61389200,1,2,70132,8,2024-04-25
ORD61389200,2,4,70133,7,2024-12-31
ORD61389200,3,5,70134,8,2024-05-22
ORD61389200,4,2,70135,7,2024-08-01
ORD61389200,5,3,70136,4,2024-07-23
ORD61389200,6,5,70137,10,2024-06-22
ORD61393281,1,1,70132,4,2024-12-08
ORD61393281,2,4,70133,3,2024-12-23
ORD61393281,3,2,70134,1,2023-12-28
ORD61415275,1,4,70132,3,2024-05-02
ORD61439887,1,3,70132,6,2024-03-13
ORD61446530,1,5,70132,2,2024-06-07
ORD61459004,1,5,70132,4,2024-11-23
ORD61459004,2,5,70133,7,2024-08-04
ORD61459004,3,5,70134,8,2024-10-12
ORD61459004,4,1,70135,9,2024-12-31
ORD61459004,5,4,70136,2,2025-01-11
ORD61459004,6,4,70137,8,2024-09-10
ORD61464331,1,4,70132,4,2024-07-28
ORD61464331,2,5,70133,6,2024-03-30
ORD61464331,3,5,70134,5,2024-04-04
ORD61464331,4,3,70135,8,2025-01-20
ORD61464331,5,2,70136,6,2024-08-24
ORD61464331,6,3,70137,5,2024-09-11
ORD61464331,7,3,70138,5,2024-10-12
ORD61464331,8,2,70139,1,2024-12-23
ORD61464331,9,1,70140,7,2024-10-10
ORD61468916,1,1,70132,9,2024-03-26
ORD61468916,2,2,70133,3,2024-06-19
ORD61477736,1,5,70132,7,2024-09-28
ORD61488495,1,3,70132,7,2024-09-14
ORD61488495,2,5,70133,3,2024-06-30
ORD61492135,1,1,70132,5,2024-07-18
ORD61492135,2,4,70133,5,2024-03-09
ORD61492135,3,2,70134,2,2024-03-03
ORD61492135,4,3,70135,8,2024-01-24
ORD61512267,1,5,70132,7,2024-12-01
ORD61512267,2,3,70133,8,2024-11-22
ORD61512267,3,1,70134,2,2024-08-01
ORD61512267,4,1,70135,2,2024-08-18
ORD61512267,5,3,70136,7,2024-11-25
ORD61516558,1,4,70132,8,2024-08-18
ORD61549437,1,2,70132,6,2024-10-01
ORD61549437,2,5,70133,9,2024-06-02
ORD61549437,3,3,70134,2,2024-03-18
ORD61549437,4,3,70135,1,2024-12-04
ORD61549437,5,2,70136,6,2024-07-01
ORD61549437,6,2,70137,7,2024-09-15
ORD61549437,7,3,70138,6,2024-03-11
ORD61549437,8,2,70139,1,2024-02-22
ORD61549437,9,5,70140,2,2024-01-01
ORD61549437,10,1,70141,5,2024-08-19
ORD61549437,11,3,70142,9,2024-11-07
ORD61549437,12,4,70143,9,2024-03-09
ORD61549437,13,1,70144,6,2024-05-13
ORD61549437,14,3,70145,7,2024-02-25
ORD61549437,15,1,70146,4,2024-03-20
ORD61549437,16,5,70147,8,2024-09-15
ORD61549437,17,3,70148,3,2024-06-22
ORD61549437,18,4,70149,2,2024-09-23
ORD61549437,19,2,70150,1,2025-01-24
ORD61549437,20,2,70151,2,2024-10-06
ORD61549437,21,4,70152,2,2024-02-01
ORD61551180,1,1,70132,10,2024-10-26
ORD61552405,1,1,70132,5,2024-02-06
ORD61555919,1,5,70132,10,2024-06-27
ORD61558369,1,3,70132,5,2024-05-26
ORD61562002,1,4,70132,5,2024-02-18
ORD61570486,1,2,70132,7,2024-08-25
ORD61570486,2,2,70133,5,2024-07-17
ORD61570486,3,4,70134,10,2024-02-10
ORD61570486,4,4,70135,5,2024-08-04
ORD61570486,5,5,70136,9,2025-01-29
ORD61574847,1,1,70132,5,2024-07-29
ORD61574847,2,5,70133,7,2024-02-17
ORD61579103,1,4,70132,6,2024-10-10
ORD61580552,1,1,70132,10,2024-06-30
